Date,Open,High,Low,Close,Adj Close,Volume
12/1/14,4777.72998,4814.950195,4547.310059,4736.049805,4736.049805,39587090000
1/1/15,4760.240234,4777.009766,4563.109863,4635.240234,4635.240234,38719030000
2/1/15,4650.600098,4989.25,4580.459961,4963.529785,4963.529785,35773090000
3/1/15,4973.430176,5042.140137,4825.930176,4900.879883,4900.879883,41204240000
4/1/15,4894.359863,5119.830078,4844.390137,4941.419922,4941.419922,37409760000
5/1/15,4966.319824,5111.540039,4888.169922,5070.029785,5070.029785,35994540000
6/1/15,5094.939941,5164.359863,4956.22998,4986.870117,4986.870117,41338820000
7/1/15,5029.049805,5231.939941,4901.509766,5128.279785,5128.279785,40633420000
8/1/15,5134.339844,5175.259766,4292.140137,4776.509766,4776.509766,43408300000
9/1/15,4673.609863,4960.870117,4487.060059,4620.160156,4620.160156,41503920000
10/1/15,4624.459961,5095.689941,4552.339844,5053.75,5053.75,42348240000
11/1/15,5065.640137,5163.470215,4908.660156,5108.669922,5108.669922,36834860000
12/1/15,5129.640137,5176.77002,4871.589844,5007.410156,5007.410156,40617940000
1/1/16,4897.649902,4926.72998,4313.390137,4613.950195,4613.950195,44877130000
2/1/16,4587.589844,4636.930176,4209.759766,4557.950195,4557.950195,43108650000
3/1/16,4596.009766,4899.140137,4581.75,4869.850098,4869.850098,40738880000
4/1/16,4842.549805,4969.319824,4740.839844,4775.359863,4775.359863,38014300000
5/1/16,4786.549805,4951.450195,4678.379883,4948.049805,4948.049805,38803240000
6/1/16,4928.970215,4980.140137,4574.25,4842.669922,4842.669922,44213900000
7/1/16,4837.180176,5175.810059,4786.009766,5162.129883,5162.129883,36050040000
8/1/16,5167.419922,5275.740234,5109.799805,5213.220215,5213.220215,38754780000
9/1/16,5218.279785,5342.879883,5097.799805,5312,5312,40054600000
10/1/16,5300.290039,5340.52002,5169.759766,5189.140137,5189.140137,34644850000
11/1/16,5199.77002,5403.859863,5034.410156,5323.680176,5323.680176,41870720000
12/1/16,5323.879883,5512.370117,5238.209961,5383.120117,5383.120117,38559260000
1/1/17,5425.620117,5669.609863,5397.990234,5614.790039,5614.790039,36027970000
2/1/17,5654.509766,5867.890137,5616.399902,5825.439941,5825.439941,36709560000
3/1/17,5874.859863,5928.060059,5769.390137,5911.740234,5911.740234,43937720000
4/1/17,5917.319824,6074.040039,5805.149902,6047.609863,6047.609863,33793200000
5/1/17,6067.560059,6221.990234,5996.810059,6198.52002,6198.52002,42285390000
6/1/17,6215.910156,6341.700195,6087.810059,6140.419922,6140.419922,48689910000
7/1/17,6173.290039,6460.839844,6081.959961,6348.120117,6348.120117,36063120000
8/1/17,6372.160156,6435.27002,6177.189941,6428.660156,6428.660156,41236800000
9/1/17,6442.169922,6497.97998,6334.589844,6495.959961,6495.959961,38177120000
10/1/17,6506.080078,6737.75,6484.140137,6727.669922,6727.669922,41421370000
11/1/17,6758.640137,6914.189941,6667.310059,6873.970215,6873.970215,41870380000
12/1/17,6844.040039,7003.890137,6734.129883,6903.390137,6903.390137,38573170000
1/1/18,6937.649902,7505.77002,6924.080078,7411.47998,7411.47998,44405890000
2/1/18,7377.169922,7441.089844,6630.669922,7273.009766,7273.009766,43791970000
3/1/18,7274.75,7637.27002,6901.069824,7063.450195,7063.450195,48355130000
4/1/18,7016.169922,7319.580078,6805.959961,7066.27002,7066.27002,42932190000
5/1/18,7053.649902,7492.419922,6991.140137,7442.120117,7442.120117,45405220000
6/1/18,7487.660156,7806.600098,7419.560059,7510.299805,7510.299805,48305960000
7/1/18,7451.899902,7933.310059,7443.100098,7671.790039,7671.790039,38678490000
8/1/18,7701.819824,8133.299805,7659.52002,8109.540039,8109.540039,45900880000
9/1/18,8087.950195,8104.069824,7873.930176,8046.350098,8046.350098,44545790000
10/1/18,8091.5,8107.379883,6922.830078,7305.899902,7305.899902,61400960000
11/1/18,7327.819824,7572.930176,6830.759766,7330.540039,7330.540039,48560650000
12/1/18,7486.129883,7486.509766,6190.169922,6635.279785,6635.279785,48808340000
1/1/19,6506.910156,7303.120117,6457.129883,7281.740234,7281.740234,49199040000
2/1/19,7256.370117,7602.689941,7225.140137,7532.529785,7532.529785,42304540000
3/1/19,7587.450195,7850.109863,7332.919922,7729.319824,7729.319824,49145540000
4/1/19,7800.240234,8176.080078,7777.089844,8095.390137,8095.390137,43162800000
5/1/19,8132.930176,8164.709961,7448.22998,7453.149902,7453.149902,47405100000
6/1/19,7441.209961,8088.879883,7292.220215,8006.240234,8006.240234,44505410000
7/1/19,8145.850098,8339.639648,8059.290039,8175.419922,8175.419922,39238360000
8/1/19,8190.560059,8311.040039,7662.899902,7962.879883,7962.879883,46090570000
9/1/19,7906.439941,8243.799805,7847.319824,7999.339844,7999.339844,41462650000
10/1/19,8026.830078,8335.55957,7700,8292.360352,8292.360352,43976360000
11/1/19,8335.049805,8705.910156,8326.55957,8665.469727,8665.469727,41581990000
12/1/19,8672.839844,9052,8435.400391,8972.599609,8972.599609,45940880000
1/1/20,9039.459961,9451.429688,8943.5,9150.94043,9150.94043,52456350000
2/1/20,9190.719727,9838.370117,8264.160156,8567.370117,8567.370117,53633950000
3/1/20,8667.139648,9070.320313,6631.419922,7700.100098,7700.100098,96874040000
4/1/20,7459.5,8957.269531,7288.109863,8889.549805,8889.549805,78697140000
5/1/20,8681.290039,9523.639648,8537.830078,9489.870117,9489.870117,80634290000
6/1/20,9471.419922,10221.84961,9403,10058.76953,10058.76953,1.11455E+11
7/1/20,10063.66992,10839.92969,10048.04004,10745.26953,10745.26953,94321170000
8/1/20,10848.63965,11829.83984,10762.70996,11775.45996,11775.45996,78408230000
9/1/20,11850.95996,12074.05957,10519.49023,11167.50977,11167.50977,82059450000
10/1/20,11291.99023,11965.54004,10822.57031,10911.58984,10911.58984,77827120000
11/1/20,11010.4502,12244.65039,10830.9502,12198.74023,12198.74023,90598610000
12/1/20,12313.36035,12973.33008,12214.74023,12888.28027,12888.28027,1.11707E+11
1/1/21,12958.51953,13728.98047,12543.24023,13070.69043,13070.69043,1.38076E+11
2/1/21,13226.17969,14175.12012,13003.98047,13192.34961,13192.34961,1.40198E+11
3/1/21,13406.16016,13620.70996,12397.04981,13246.87012,13246.87012,1.33298E+11
4/1/21,13414.32031,14211.57031,13404.17969,13962.67969,13962.67969,91050570000
5/1/21,14031.76953,14042.12012,13002.54004,13748.74023,13748.74023,88957750000
6/1/21,13829.05957,14535.96973,13548.92969,14503.9502,14503.9502,1.07637E+11
7/1/21,14493.69043,14863.65039,14178.66016,14672.67969,14672.67969,88145720000
8/1/21,14758.59961,15288.08008,14423.16016,15259.24023,15259.24023,87630170000
9/1/21,15308.98047,15403.44043,14444.29981,14448.58008,14448.58008,94713820000
10/1/21,14494.92969,15504.12012,14181.69043,15498.38965,15498.38965,98654030000
11/1/21,15541.25977,16212.23047,15451.38965,15537.69043,15537.69043,1.08529E+11
12/1/21,15752.26953,15901.46973,14860.04004,15644.96973,15644.96973,1.03643E+11
1/1/22,15732.5,15852.13965,13094.65039,14239.87988,14239.87988,99683390000
2/1/22,14277.42969,14509.55957,12587.87988,13751.40039,13751.40039,89103860000
3/1/22,13716.7002,14646.90039,12555.34961,14220.51953,14220.51953,1.30227E+11
4/1/22,14269.53027,14534.37988,12315.74023,12334.63965,12334.63965,95994300000
5/1/22,12331.69043,12985.00977,11035.69043,12081.38965,12081.38965,1.10948E+11
6/1/22,12176.88965,12320.12012,10565.13965,11028.74023,11028.74023,1.13345E+11
7/1/22,11006.83008,12426.25977,10911.4502,12390.69043,12390.69043,93619410000
8/1/22,12317.95996,13181.08984,11790.01953,11816.2002,11816.2002,1.09521E+11
9/1/22,11707.44043,12270.19043,11218.99023,11220.19043,11220.19043,65972490000
